"EnsemblID","GeneSymbol","GeneName","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Direction"
"ENSG00000011198","ABHD5","abhydrolase domain containing 5, lysophosphatidic acid acyltransferase",1159.40295920204,1.12508253559123,0.177140282564688,6.35136468849415,2.13413090037587e-10,5.08357310377513e-09,"Up"
"ENSG00000149403","GRIK4","glutamate ionotropic receptor kainate type subunit 4",45.0596054072175,-2.17883160742972,0.343092606023021,-6.35056416017175,2.14526711862311e-10,5.10335840145276e-09,"Down"
"ENSG00000161381","PLXDC1","plexin domain containing 1",489.570300375528,-1.3200821889322,0.207926794778024,-6.34878342804001,2.17024300254476e-10,5.15597125453058e-09,"Down"
"ENSG00000134762","DSC3","desmocollin 3",301.72408261974,1.26542714167946,0.199463765379731,6.34414546055714,2.23663427023831e-10,5.30670910012331e-09,"Up"
"ENSG00000229619","MBNL1-AS1","MBNL1 antisense RNA 1",487.617123789066,0.738329121631192,0.1164449039541,6.34058766472276,2.28890385576962e-10,5.42358926770535e-09,"Up"
"ENSG00000124496","TRERF1","transcriptional regulating factor 1",484.126420140199,-0.839735951720986,0.132442723216315,-6.34037062458665,2.29213084242846e-10,5.42410805126903e-09,"Down"
"ENSG00000176293",NA,NA,145.131631357786,-1.14854984648837,0.181249015508602,-6.33686115902718,2.34493118793277e-10,5.54178233038057e-09,"Down"
"ENSG00000065320","NTN1","netrin 1",4243.53849790234,0.533102964046763,0.0841424931652091,6.33571628309189,2.36241159425133e-10,5.57578610831676e-09,"Up"
"ENSG00000093144",NA,NA,1525.76644670418,0.732188797366155,0.115728786560408,6.32676466355215,2.5035472568753e-10,5.90117178248046e-09,"Up"
"ENSG00000163251",NA,NA,54.2584482235687,2.39746071941379,0.379191419651875,6.32256057274407,2.57264124575998e-10,6.05611839994047e-09,"Up"
"ENSG00000198960",NA,NA,619.041150668259,-0.64453311350985,0.102025143889193,-6.31739480034316,2.66009398577532e-10,6.25382200149942e-09,"Down"
"ENSG00000078124","ACER3","alkaline ceramidase 3",305.16333640458,0.855016128267868,0.135453076725551,6.31226804836823,2.7497541445397e-10,6.4561935852005e-09,"Up"
"ENSG00000079257",NA,NA,1731.79434144066,-1.08258974067989,0.171655364005635,-6.30676324594411,2.8493116685008e-10,6.6812468148773e-09,"Down"
"ENSG00000137872",NA,NA,288.770470105909,-1.37186308481019,0.217561168817018,-6.30564310841706,2.86999677229854e-10,6.72101062312822e-09,"Down"
"ENSG00000071127",NA,NA,9740.1017122457,0.825005163904727,0.13101080539457,6.29722992252453,3.03011666733571e-10,7.0867786959011e-09,"Up"
"ENSG00000137880",NA,NA,101.962504494865,1.32642893858944,0.210802225919196,6.29229095094035,3.1281445038485e-10,7.30656757686478e-09,"Up"
"ENSG00000116679","IVNS1ABP","influenza virus NS1A binding protein",744.007960185957,-0.783573790989008,0.124601060931106,-6.28866066736188,3.20216548411851e-10,7.46978628843791e-09,"Down"
"ENSG00000152990","ADGRA3","adhesion G protein-coupled receptor A3",650.354715243478,-0.797145906219036,0.127001429857313,-6.27666875179778,3.45903927509603e-10,8.0585783215157e-09,"Down"
"ENSG00000108828",NA,NA,12535.7513269333,-0.621374422853629,0.0990026542691113,-6.27634104803488,3.46633404492213e-10,8.06515296748849e-09,"Down"
"ENSG00000175197",NA,NA,434.00159305876,-1.0401248136238,0.165763483143794,-6.2747523996074,3.50191120571553e-10,8.13743078111628e-09,"Down"
"ENSG00000067445",NA,NA,651.667471747125,-0.75160063711819,0.11983564220796,-6.27192897930883,3.5660224416281e-10,8.27574217084142e-09,"Down"
"ENSG00000136156",NA,NA,15036.7167845254,0.513710936990254,0.0819933316084079,6.26527702818184,3.72163177385449e-10,8.62576659976147e-09,"Up"
"ENSG00000197872",NA,NA,308.971363865594,-0.86112400819663,0.137548412884123,-6.26051577143298,3.83706262748676e-10,8.88188874182814e-09,"Down"
"ENSG00000132170","PPARG","peroxisome proliferator activated receptor gamma",516.135178648289,1.04268669614778,0.166695047912085,6.25505501937702,3.97375794400403e-10,9.18651323670266e-09,"Up"
"ENSG00000128045","RASL11B","RAS like family 11 member B",124.216514368742,4.70277812377554,0.752168041880735,6.25229717553093,4.04458835535297e-10,9.3263449135198e-09,"Up"
"ENSG00000246705",NA,NA,703.573834832566,0.770530195365743,0.12323574628855,6.25248938373441,4.03961212487139e-10,9.3263449135198e-09,"Up"
"ENSG00000254726",NA,NA,47.8948534000902,-2.09922933531371,0.336056148018913,-6.24666249282714,4.19315767673208e-10,9.65657972245631e-09,"Down"
"ENSG00000129250","KIF1C","kinesin family member 1C",7170.64822959056,0.510310742836837,0.0817067255238221,6.24563938360316,4.22069952803534e-10,9.70760891448129e-09,"Up"
"ENSG00000196123",NA,NA,301.896538801334,-0.961674201516068,0.154128522528228,-6.23943048140191,4.39166873680939e-10,1.00879707849869e-08,"Down"
"ENSG00000198932",NA,NA,192.344215961629,-0.996298993957542,0.160010302599616,-6.22646778220599,4.7706827047285e-10,1.09446501948682e-08,"Down"
"ENSG00000100994","PYGB","glycogen phosphorylase B",3044.42829653545,0.586813133486429,0.0943246361984212,6.22120749293969,4.93343211115036e-10,1.12892954096781e-08,"Up"
"ENSG00000154767",NA,NA,1481.47191313302,-0.554101675539192,0.0890665308465852,-6.22121093380876,4.93332390246706e-10,1.12892954096781e-08,"Down"
"ENSG00000008130","NADK","NAD kinase",1664.46942469032,0.776208622545983,0.124870044746797,6.21613153194529,5.09560948439251e-10,1.16456312069158e-08,"Up"
"ENSG00000226121",NA,NA,506.829471622505,1.24445959142471,0.20028353549711,6.21348923333075,5.18207846136222e-10,1.1828258077884e-08,"Up"
"ENSG00000073712",NA,NA,3857.12373476067,0.620352801146857,0.0998576170011659,6.21237337497864,5.21902336693064e-10,1.18975258347021e-08,"Up"
"ENSG00000025708",NA,NA,144.696986437221,1.23117912713404,0.198230413244995,6.21084881466908,5.26991573982129e-10,1.19983738157143e-08,"Up"
"ENSG00000261468",NA,NA,33.1838111689967,2.48502719521756,0.400273860598684,6.20831745420682,5.35548834027518e-10,1.21778267026283e-08,"Up"
"ENSG00000135744",NA,NA,657.831012191846,-1.15581184363686,0.186565934129411,-6.19519232720771,5.82139023174338e-10,1.32205678411583e-08,"Down"
"ENSG00000116016","EPAS1","endothelial PAS domain protein 1",22076.1220541764,-0.657818987893998,0.106296112024376,-6.18855172937223,6.07194826686853e-10,1.37722479431665e-08,"Down"
"ENSG00000136383",NA,NA,68.7869977048668,2.78826190718409,0.4513017060365,6.17826582503232,6.48095274597095e-10,1.46814748637372e-08,"Up"
"ENSG00000215386","MIR99AHG","mir-99a-let-7c cluster host gene",101.441265947275,-1.3578219975682,0.219858546465395,-6.17588908594881,6.57921645689594e-10,1.48853740465179e-08,"Down"
"ENSG00000154127",NA,NA,416.178934936918,1.05962069159446,0.17159772033459,6.17502778899602,6.6151834380562e-10,1.49479934530112e-08,"Up"
"ENSG00000157368",NA,NA,52.0691481246527,-2.27041710201472,0.368022089978412,-6.16924136849476,6.86184139300592e-10,1.54859479347538e-08,"Down"
"ENSG00000123643","SLC36A1","solute carrier family 36 member 1",788.517940697958,0.740364757111726,0.120110604205638,6.16402491693549,7.09187761723647e-10,1.5985092149251e-08,"Up"
"ENSG00000126561","STAT5A","signal transducer and activator of transcription 5A",868.659890986627,0.605179640902333,0.0982548643926729,6.15928427201068,7.30744503582264e-10,1.64504180881341e-08,"Up"
"ENSG00000040731","CDH10","cadherin 10",72.2689663645707,-1.90387340890876,0.309443778859605,-6.15256644009814,7.62390157955132e-10,1.71414206087867e-08,"Down"
"ENSG00000164023",NA,NA,1603.42592427444,0.556204999196714,0.0904245744492601,6.15103806221192,7.69774409550501e-10,1.72858930921726e-08,"Up"
"ENSG00000172831","CES2","carboxylesterase 2",1197.94263166917,-0.538363703967721,0.0875698360927813,-6.14782130455649,7.85544601214816e-10,1.76180848869472e-08,"Down"
"ENSG00000070193",NA,NA,115.634767804767,-1.2603927601579,0.205174267192576,-6.14303527145002,8.09592967393137e-10,1.81348824696063e-08,"Down"
"ENSG00000171469","ZNF561","zinc finger protein 561",603.300254459395,-0.658602367497511,0.107261794752039,-6.14013935735485,8.24491172686892e-10,1.84456883695906e-08,"Down"
"ENSG00000185716","MOSMO","modulator of smoothened",425.481243128239,0.861208380543337,0.140480692051619,6.13043947866438,8.76366505014774e-10,1.95819588828084e-08,"Up"
"ENSG00000138032","PPM1B","protein phosphatase, Mg2+/Mn2+ dependent 1B",835.440966288901,0.765233038602063,0.124978063100439,6.12293885517398,9.18649551100218e-10,2.05013474077217e-08,"Up"
"ENSG00000114698","PLSCR4","phospholipid scramblase 4",2224.41943952639,0.529136349280258,0.0864225118904972,6.12266801444867,9.20212992293187e-10,2.05108537416944e-08,"Up"
"ENSG00000160613","PCSK7","proprotein convertase subtilisin/kexin type 7",2069.05506475686,0.796893127274486,0.130305429260689,6.11557885036564,9.62070971407455e-10,2.1417362662246e-08,"Up"
"ENSG00000008513","ST3GAL1","ST3 beta-galactoside alpha-2,3-sialyltransferase 1",1568.48139621963,-0.595131449425601,0.0973376295518337,-6.11409433500417,9.71068526745714e-10,2.15910082296902e-08,"Down"
"ENSG00000131370",NA,NA,284.577738555192,-0.993155780546364,0.162487588376117,-6.11219472497472,9.82701697299864e-10,2.17691363706525e-08,"Down"
"ENSG00000140450","ARRDC4","arrestin domain containing 4",1269.74654186069,-0.729979750635846,0.119428473145357,-6.11227566936557,9.82203235314911e-10,2.17691363706525e-08,"Down"
"ENSG00000147649","MTDH","metadherin",3480.0593274589,0.528045662713984,0.086392134053291,6.11219607549292,9.82693378678398e-10,2.17691363706525e-08,"Up"
"ENSG00000126458","RRAS","RAS related",2021.21757046811,0.572084657695285,0.0937758018010992,6.10055735816252,1.05699243316717e-09,2.33861196992274e-08,"Up"
"ENSG00000108797",NA,NA,1571.48265807033,-0.603452513114705,0.0990119833273434,-6.09474220024087,1.09613955845638e-09,2.42225349486341e-08,"Down"
"ENSG00000170873","MTSS1","MTSS I-BAR domain containing 1",1487.26194884797,1.83908145530409,0.301862779763779,6.09244192590835,1.11201191042115e-09,2.45432053472634e-08,"Up"
"ENSG00000134121","CHL1","cell adhesion molecule L1 like",120.017910823528,1.40101579209159,0.230028957016364,6.09060620133979,1.12483934378544e-09,2.47959694952801e-08,"Up"
"ENSG00000074527",NA,NA,4090.82613148868,1.00405352645779,0.164952590432801,6.08692184720085,1.15102119471941e-09,2.53421418598052e-08,"Up"
"ENSG00000022267","FHL1","four and a half LIM domains 1",10395.0119353129,0.511198929025836,0.0840042037882165,6.08539699173416,1.16203015339203e-09,2.55533264950794e-08,"Up"
"ENSG00000017797","RALBP1","ralA binding protein 1",3342.93535390918,0.565160151951368,0.0929661179506478,6.07920567632383,1.20779355975318e-09,2.64992963737417e-08,"Up"
"ENSG00000142875",NA,NA,1011.15738566916,-0.591856166793807,0.0973578948744945,-6.07917999415227,1.20798700195295e-09,2.64992963737417e-08,"Down"
"ENSG00000143494",NA,NA,18.960739766621,-3.9490294218415,0.649672985649756,-6.07848796097311,1.21321089313085e-09,2.65815538577589e-08,"Down"
"ENSG00000076716","GPC4","glypican 4",465.625046306235,0.987289485732792,0.162463310387182,6.07699968306622,1.22452004731364e-09,2.67967785111159e-08,"Up"
"ENSG00000165072",NA,NA,641.088830295859,2.6898420511197,0.442720025743677,6.07571804912445,1.23434125590179e-09,2.69462972474831e-08,"Up"
"ENSG00000197321",NA,NA,8190.09038691972,-0.508529027863533,0.0836979523987243,-6.07576426052788,1.23398580547524e-09,2.69462972474831e-08,"Down"
"ENSG00000204219",NA,NA,435.047911092841,-0.718989264266184,0.118478640753274,-6.06851378185074,1.29099339445535e-09,2.81489635898656e-08,"Down"
"ENSG00000166780",NA,NA,1193.86344356065,0.532128446354562,0.0878743226428,6.05556242541532,1.39927895954613e-09,3.04731862301158e-08,"Up"
"ENSG00000169750","RAC3","Rac family small GTPase 3",73.6746294601885,1.47281380234652,0.243359162387239,6.05201705947254,1.43043317034244e-09,3.1114078320404e-08,"Up"
"ENSG00000110906",NA,NA,2888.32920039443,0.525782077143108,0.0869484785610837,6.04705321869124,1.4751904060012e-09,3.20489559048358e-08,"Up"
"ENSG00000105711",NA,NA,101.370727054434,-1.28917796558309,0.213337485927236,-6.04290408682699,1.51364644117593e-09,3.28448527404143e-08,"Down"
"ENSG00000179295",NA,NA,7618.92712327708,0.500117241108831,0.0827873070970359,6.0409893574946,1.53172083233118e-09,3.31971034237931e-08,"Up"
"ENSG00000113140","SPARC","secreted protein acidic and cysteine rich",29889.0918925016,-0.539851767165099,0.0893730698153117,-6.04042994473275,1.53704108458055e-09,3.32724187720966e-08,"Down"
"ENSG00000137959",NA,NA,102.245120327948,1.86805477535969,0.309289696417999,6.03982220227295,1.54284138356842e-09,3.33579326480885e-08,"Up"
"ENSG00000095637",NA,NA,44.3056674720633,1.89763190331854,0.314291587387674,6.03780686301933,1.56222886463619e-09,3.37366597450535e-08,"Up"
"ENSG00000143772",NA,NA,1242.30274000458,-0.907675033812763,0.150609959744778,-6.02666009174227,1.67382508755693e-09,3.61033660033811e-08,"Down"
"ENSG00000074047",NA,NA,364.250795006806,-0.914906968623128,0.151895247403329,-6.02327580529078,1.70921812176546e-09,3.66912156805652e-08,"Down"
"ENSG00000137331",NA,NA,136.252125326876,-1.29749632051699,0.215410790359956,-6.02335806088844,1.70834930477954e-09,3.66912156805652e-08,"Down"
"ENSG00000177409",NA,NA,815.795991953057,-0.57419436560305,0.095326439432905,-6.02345339885681,1.70734284493858e-09,3.66912156805652e-08,"Down"
"ENSG00000235750",NA,NA,113.615522282352,2.35366034984792,0.390743753606576,6.02353928405397,1.7064366704361e-09,3.66912156805652e-08,"Up"
"ENSG00000142227",NA,NA,2282.85838702296,-0.608948205922153,0.101106304102149,-6.02285101141589,1.71371182488939e-09,3.67439377246201e-08,"Down"
"ENSG00000131236",NA,NA,7143.50942149127,0.520544989302077,0.0864444096700324,6.02173109040889,1.72561422095365e-09,3.69551967128696e-08,"Up"
"ENSG00000134987","WDR36","WD repeat domain 36",1075.10864194392,-0.713216344197252,0.118753814801911,-6.00583943671153,1.90344491449544e-09,4.07152060476652e-08,"Down"
"ENSG00000117602",NA,NA,279.181331939188,0.893015475990002,0.148895724924273,5.99758976588605,2.00267666335956e-09,4.27591176102923e-08,"Up"
"ENSG00000124702","KLHDC3","kelch domain containing 3",1044.96995909131,0.60763476636978,0.101314616833005,5.99750347347546,2.00374081525604e-09,4.27591176102923e-08,"Up"
"ENSG00000087266",NA,NA,400.158739188345,-0.795938067628204,0.132743027182121,-5.99608193759354,2.02135058673267e-09,4.30479263845048e-08,"Down"
"ENSG00000113657","DPYSL3","dihydropyrimidinase like 3",4736.72817643793,-0.606517785912829,0.101153298551309,-5.9960257806638,2.02204933716036e-09,4.30479263845048e-08,"Down"
"ENSG00000133687","TMTC1","transmembrane O-mannosyltransferase targeting cadherins 1",5711.90290407167,0.682009311818883,0.113797946146748,5.99316011327131,2.05802042167814e-09,4.37620568911558e-08,"Up"
"ENSG00000137193",NA,NA,745.56061702444,-0.852206945583653,0.142262137216766,-5.99039886688287,2.09327012140884e-09,4.44591835444572e-08,"Down"
"ENSG00000126705","AHDC1","AT-hook DNA binding motif containing 1",594.373266626731,-0.651399642449236,0.108837002233889,-5.9850935718478,2.16265495790851e-09,4.58788167070662e-08,"Down"
"ENSG00000105486",NA,NA,143.60575042145,-1.01742590325071,0.170160482999795,-5.97921377110769,2.24217158871157e-09,4.75097979878344e-08,"Down"
"ENSG00000226608",NA,NA,1926.11866376332,-0.613412118271404,0.102618520813155,-5.97759657234088,2.26453686449254e-09,4.79273811508561e-08,"Down"
"ENSG00000114745","GORASP1","golgi reassembly stacking protein 1",984.790572813335,0.552217892222166,0.0924495601706141,5.97318030721896,2.3267249560757e-09,4.91712011723496e-08,"Up"
"ENSG00000242539",NA,NA,168.546487089579,1.03016814551909,0.172469720440263,5.97303771867537,2.32876030396998e-09,4.91712011723496e-08,"Up"
"ENSG00000198369",NA,NA,893.764324002364,0.633460458895432,0.106085057258122,5.97125057258649,2.35441806841763e-09,4.9654814748195e-08,"Up"
"ENSG00000181072",NA,NA,2959.22002124274,-0.711941754466365,0.119256030709043,-5.96985955539084,2.37457904062343e-09,5.00215061454693e-08,"Down"
"ENSG00000261685",NA,NA,48.4470782983356,2.27462580019597,0.381195256880375,5.9670884124085,2.4152455373937e-09,5.08187952512055e-08,"Up"
"ENSG00000086062",NA,NA,3113.36292965095,-0.593813181334804,0.099605513695635,-5.96164970494827,2.49703998753697e-09,5.24785839804972e-08,"Down"
"ENSG00000118680",NA,NA,5768.61821112618,0.475740098328473,0.0798313766997356,5.95931221526897,2.53301747065403e-09,5.31727252978272e-08,"Up"
"ENSG00000116704","SLC35D1","solute carrier family 35 member D1",634.152170688724,0.84465347653718,0.14180920016716,5.95626712189005,2.58064402696073e-09,5.41095035978556e-08,"Up"
"ENSG00000158467",NA,NA,532.909182399881,-0.724189905262452,0.121599379306489,-5.95553948871023,2.59215297613823e-09,5.42876915978217e-08,"Down"
"ENSG00000183023",NA,NA,914.491750204983,-0.856243164071341,0.143811326159516,-5.95393413674244,2.61772185537706e-09,5.47595829421799e-08,"Down"
"ENSG00000135919",NA,NA,9376.2887234548,-0.624469654574194,0.1049094686198,-5.9524622780935,2.64138027672323e-09,5.51904625143375e-08,"Down"
"ENSG00000116649","SRM","spermidine synthase",1250.55784731004,0.771172274297186,0.12956070279507,5.95220817470382,2.64548571787646e-09,5.52122667416068e-08,"Up"
"ENSG00000124134","KCNS1","potassium voltage-gated channel modifier subfamily S member 1",26.0836133664418,-2.94972830307491,0.496208180918029,-5.94453783010519,2.77237940478345e-09,5.77269577679621e-08,"Down"
"ENSG00000147655","RSPO2","R-spondin 2",151.371616897987,-1.34006879149089,0.225422534542475,-5.94469756189521,2.76967744984498e-09,5.77269577679621e-08,"Down"
"ENSG00000178573",NA,NA,1432.42455938426,-0.674369337010951,0.11346884912807,-5.94321121781895,2.79491922117935e-09,5.81291619334556e-08,"Down"
"ENSG00000226964",NA,NA,160.299428829309,0.963557906932204,0.162195988493016,5.940701221311,2.83805457754893e-09,5.89582950948875e-08,"Up"
"ENSG00000114767","RRP9","ribosomal RNA processing 9, U3 small nucleolar RNA binding protein",204.935775893223,0.932224703784573,0.157007029854916,5.93747110970766,2.8945203033939e-09,6.0062129011276e-08,"Up"
"ENSG00000168481","LGI3","leucine rich repeat LGI family member 3",21.0039327564639,4.75737431324177,0.801417273424185,5.9362013660064,2.91701500050211e-09,6.04593269989128e-08,"Up"
"ENSG00000152642","GPD1L","glycerol-3-phosphate dehydrogenase 1 like",244.598807781701,0.834229755010613,0.140618010547142,5.93259534653237,2.98183120380424e-09,6.17317798702619e-08,"Up"
"ENSG00000118257",NA,NA,1755.47149943767,1.00698262795917,0.169854853381588,5.92848898875402,3.05734910588657e-09,6.32226136208104e-08,"Up"
"ENSG00000069020",NA,NA,835.658963933415,-0.756283386777759,0.127659900073987,-5.92420475293685,3.1381226235321e-09,6.47444246539255e-08,"Down"
"ENSG00000245532",NA,NA,24374.469601979,-0.471748804714136,0.0796282649320468,-5.92438884756207,3.13460943914964e-09,6.47444246539255e-08,"Down"
"ENSG00000149131","SERPING1","serpin family G member 1",20417.4806591009,0.447530152164715,0.0757359792578289,5.90908253316674,3.4401832234902e-09,7.0895295869686e-08,"Up"
"ENSG00000115963","RND3","Rho family GTPase 3",17487.6584028998,-0.759202890766829,0.128580702600295,-5.90448547420746,3.53749037001995e-09,7.28173816805933e-08,"Down"
"ENSG00000121691",NA,NA,2096.82544981908,0.747375112373902,0.126663355779511,5.90048406482216,3.62436625388686e-09,7.45206069442278e-08,"Up"
"ENSG00000074181",NA,NA,873.665377971232,0.575813938731017,0.0976269930340743,5.89810175276056,3.67707205546027e-09,7.55181814397034e-08,"Up"
"ENSG00000062716","VMP1","vacuole membrane protein 1",3074.89266691823,0.548018104666276,0.0930918890890308,5.88685126093171,3.93622657216153e-09,8.07486206475731e-08,"Up"
"ENSG00000010278","CD9","CD9 molecule",3881.35889446014,0.569728702605798,0.0967953339088676,5.88591081407081,3.95867756263441e-09,8.11169020561633e-08,"Up"
"ENSG00000117643",NA,NA,963.470703035478,-0.543256689450146,0.0923055411427748,-5.88541795784347,3.9704930884903e-09,8.12666644400194e-08,"Down"
"ENSG00000244462",NA,NA,972.048637795823,0.634570189708327,0.107882415359625,5.88205397138163,4.05206154320944e-09,8.28421471056153e-08,"Up"
"ENSG00000123689","G0S2","G0/G1 switch 2",42.1345372369129,-2.67837809375646,0.455423484059369,-5.88107154660322,4.0761890871908e-09,8.32410437375135e-08,"Down"
"ENSG00000187288","CIDEC","cell death inducing DFFA like effector c",22.4448556240806,3.60671254887212,0.613367279077781,5.88018414398455,4.09810311935338e-09,8.35938862535974e-08,"Up"
"ENSG00000169692","AGPAT2","1-acylglycerol-3-phosphate O-acyltransferase 2",596.263960301635,0.627239469840463,0.106772991175176,5.87451435926704,4.24084720960138e-09,8.64078608853469e-08,"Up"
"ENSG00000164932",NA,NA,2378.53240984348,0.920105203759117,0.156719408185372,5.87103546658874,4.33081599943649e-09,8.81413928914659e-08,"Up"
"ENSG00000057252","SOAT1","sterol O-acyltransferase 1",1226.18866706812,0.65762186589072,0.112044033348295,5.86931625217799,4.37596028667746e-09,8.89597698865479e-08,"Up"
"ENSG00000204941",NA,NA,1853.52784494661,-0.756434103688935,0.128899784245744,-5.86838921504178,4.40049276348861e-09,8.9357753954084e-08,"Down"
"ENSG00000160460","SPTBN4","spectrin beta, non-erythrocytic 4",175.803261819067,-1.07804721080931,0.183737515094302,-5.86732225183308,4.42889384161198e-09,8.98333113070272e-08,"Down"
"ENSG00000253304",NA,NA,418.822570659056,0.787980492317795,0.134352192874085,5.86503633071542,4.49034367215423e-09,9.09773899958259e-08,"Up"
"ENSG00000183621",NA,NA,496.400439328311,0.695041347976022,0.118564553213164,5.86213441656907,4.56954872140253e-09,9.24782295671497e-08,"Up"
"ENSG00000204291",NA,NA,1378.38933138298,-0.948937323712755,0.161903539584402,-5.8611277193113,4.59734192276196e-09,9.29364008422015e-08,"Down"
"ENSG00000213064",NA,NA,1545.81662280172,0.803300376493382,0.137133213162238,5.85781050388589,4.69009365115795e-09,9.47052281273015e-08,"Up"
"ENSG00000235109",NA,NA,71.4228257725772,-1.72219587333785,0.294014432113665,-5.85752155415299,4.6982585668907e-09,9.47639804006411e-08,"Down"
"ENSG00000134333","LDHA","lactate dehydrogenase A",14136.304315745,0.884989317386753,0.151097098527221,5.85709008321771,4.71047648886101e-09,9.49042592705494e-08,"Up"
"ENSG00000105327",NA,NA,292.687773112398,-0.760091415681103,0.129800024947707,-5.85586494291758,4.7453374462804e-09,9.54999161063931e-08,"Down"
"ENSG00000115084","SLC35F5","solute carrier family 35 member F5",1711.5833526754,0.700063891971945,0.119601931131464,5.85328251265816,4.8196439053554e-09,9.68872005589394e-08,"Up"
"ENSG00000166473",NA,NA,146.321471745754,-1.48741351727225,0.254126933890961,-5.85303373593,4.82686166854405e-09,9.69242423242609e-08,"Down"
"ENSG00000182670",NA,NA,6546.16072588087,-0.551083130038078,0.0943121968141264,-5.8431798712543,5.12136665628323e-09,1.0272356345506e-07,"Down"
"ENSG00000180891",NA,NA,1090.02238890013,0.549610488726497,0.0940979720788447,5.84083244924746,5.19406232535222e-09,1.04065924278612e-07,"Up"
"ENSG00000067113",NA,NA,1190.97598767157,-0.93939045780747,0.160873023880507,-5.83932865279656,5.24115888997545e-09,1.04892982357422e-07,"Down"
"ENSG00000272870","SAP30-DT","SAP30 divergent transcript",130.635909440324,1.05178069948144,0.180140127036418,5.83868079136417,5.2615767201327e-09,1.05184868533739e-07,"Up"
"ENSG00000133069","TMCC2","transmembrane and coiled-coil domain family 2",144.073684283265,-1.03276691894626,0.177150445763463,-5.82988608634517,5.54652257358138e-09,1.10758466275547e-07,"Down"
"ENSG00000143384",NA,NA,5933.52988311649,0.590683713699366,0.101399111155977,5.82533423582724,5.69984095787002e-09,1.13694172734859e-07,"Up"
"ENSG00000031698",NA,NA,2847.43340656206,-0.536452621015255,0.0922066903012849,-5.81793597907482,5.95787105436833e-09,1.18709757847922e-07,"Down"
"ENSG00000185650","ZFP36L1","ZFP36 ring finger protein like 1",3949.62141979847,-0.641879441147213,0.110349169371564,-5.81680355912693,5.99835630045493e-09,1.19384504205081e-07,"Down"
"ENSG00000130402",NA,NA,13529.8063815444,0.780978681947032,0.134365290013499,5.81235438012727,6.1600262377791e-09,1.22467026592759e-07,"Up"
"ENSG00000123610","TNFAIP6","TNF alpha induced protein 6",322.72990824958,-2.57048318405551,0.442308411297962,-5.81151775186092,6.19089669313933e-09,1.22945208337762e-07,"Down"
"ENSG00000165821",NA,NA,340.876511800753,-0.818793875937319,0.140906401219333,-5.8109061678667,6.21355847298411e-09,1.23259500973432e-07,"Down"
"ENSG00000134201","GSTM5","glutathione S-transferase mu 5",409.802900243845,-0.707168747820183,0.121759129373939,-5.80793203315681,6.32491806741265e-09,1.25330684166577e-07,"Down"
"ENSG00000131242",NA,NA,31.7090867693619,-2.18963399796501,0.37702927345942,-5.80759678916732,6.33759158040433e-09,1.25443964190835e-07,"Down"
"ENSG00000134769","DTNA","dystrobrevin alpha",300.899272787121,-0.887283081281341,0.15279616722774,-5.80697210787273,6.36127286354928e-09,1.25774640652983e-07,"Down"
"ENSG00000072310",NA,NA,1558.10267400059,-0.698834587519649,0.120367018677513,-5.80586439041053,6.40347755018907e-09,1.26470435032869e-07,"Down"
"ENSG00000269728",NA,NA,301.775957049144,1.09675700466644,0.188940223692037,5.80478303261722,6.44494056611559e-09,1.27150074713563e-07,"Up"
"ENSG00000138468","SENP7","SUMO specific peptidase 7",328.20511896478,-0.751596359433029,0.12950904884662,-5.80342737535781,6.49729019126939e-09,1.28042772381388e-07,"Down"
"ENSG00000173706","HEG1","heart development protein with EGF like domains 1",12116.8277061971,0.739944001745124,0.127538969711638,5.801709104426,6.56423696803026e-09,1.2922087446236e-07,"Up"
"ENSG00000115091","ACTR3","actin related protein 3",3625.70854657629,0.564492694898547,0.0973065477380531,5.80117893420849,6.58502840781601e-09,1.29488802889573e-07,"Up"
"ENSG00000176845",NA,NA,1138.90292169997,-0.564163932853905,0.0973417987407844,-5.79570071800544,6.80365005671105e-09,1.33642067344895e-07,"Down"
"ENSG00000116001","TIA1","TIA1 cytotoxic granule associated RNA binding protein",1335.46770023555,-0.50512232711278,0.0873283936214047,-5.78417060209122,7.28709602018276e-09,1.4298249775401e-07,"Down"
"ENSG00000141458","NPC1","NPC intracellular cholesterol transporter 1",936.344335796752,0.837346581241011,0.144770482501365,5.78395931804064,7.2962594356244e-09,1.43006684938238e-07,"Up"
"ENSG00000164761",NA,NA,7614.29076464116,-1.63178589734059,0.282532891849825,-5.77556080871441,7.6697193799481e-09,1.50163278891666e-07,"Down"
"ENSG00000010017","RANBP9","RAN binding protein 9",1856.33980263005,0.720868857931987,0.124828969739497,5.77485225934615,7.70206356854883e-09,1.50632982937172e-07,"Up"
"ENSG00000131634",NA,NA,390.420594846043,0.755730721288889,0.13089233323496,5.77368209895309,7.75577019700953e-09,1.51519012126193e-07,"Up"
"ENSG00000148082","SHC3","SHC adaptor protein 3",839.41651746849,0.687911021275888,0.119182338734089,5.77192081127646,7.83729485433926e-09,1.52945996551348e-07,"Up"
"ENSG00000261597",NA,NA,184.82379626024,-1.0441533163491,0.180918896221616,-5.77138893811329,7.86207702911548e-09,1.53263754582714e-07,"Down"
"ENSG00000162604","TM2D1","TM2 domain containing 1",866.737357061937,0.632287031107548,0.109677377436843,5.76497219284484,8.16713058467341e-09,1.59038551514936e-07,"Up"
